userName,score,content,at,thumbsUpCount,source,app
Trevor Thornborough,3,complicated device system follow time annoying part contant repeatitive mailing including immediately straight finished ordering get good theyre trying encourage purchase damn annoying,2026-03-07 05:47:56,0,all_cleaned,unknown
GalaxyA05s,5,5stars,2026-03-07 05:08:31,0,all_cleaned,unknown
Mark KERR,5,easy navigate,2026-03-07 03:48:09,0,all_cleaned,unknown
Mellissa Cecil,5,fast shipping great product,2026-03-07 03:25:27,0,all_cleaned,unknown
Marisol Chico (TheAmazingDuck),1,alot seller sell extremely cheap item purchase item boost profile sale page make look good reality dont item message cancel order price wa accidentally marked incorrectly another seller told dont receive item much wouldnt know get shipped cancel need urgently one stop store carino store scammer,2026-03-07 02:24:39,1,all_cleaned,unknown
Akun John,4,thumb upis way turn dark theme mode app,2026-03-07 02:14:24,0,all_cleaned,unknown
Mark Santiago,1,useless app especially help center order ship,2026-03-07 01:53:16,1,all_cleaned,unknown
Nanci-lee,1,app download hope read review first app full scammer want money made purchase past month item lost took week finally get refund reporting company bbb monday morning,2026-03-07 01:38:27,1,all_cleaned,unknown
Hector Torres,1,scam people say get controller low price every controller see expensive price honestly never buy every,2026-03-07 00:09:50,1,all_cleaned,unknown
Farah Harper,4,amazing really nice product,2026-03-06 22:38:07,0,all_cleaned,unknown
Dallas Jensen,1,text app impossible read graphic hide 90 full description product seen uninstalling wasted memory,2026-03-06 22:36:50,1,all_cleaned,unknown
Mustapha Maruf,5,interesting app outperformed among alternative,2026-03-06 22:29:19,0,all_cleaned,unknown
Catherine Gladwyn,5,great complaint,2026-03-06 20:59:32,0,all_cleaned,unknown
karl haxthausen,1,scam site bad app designed fool product generally bad falsely advertised andor broken arrival app either incompetently structured intentionally confusing avoid siteapp,2026-03-06 20:17:22,0,all_cleaned,unknown
Lillian Ames,1,nothing scammer,2026-03-06 20:10:48,0,all_cleaned,unknown
Ronald Augenstein,1,unable return 15 day received purchase date took 3 week watch arrive say purchase account wont buying anything aliexpress dont even mean sending message,2026-03-06 19:30:21,1,all_cleaned,unknown
Gracey Kangwa,5,product received ordered take long delivered,2026-03-06 19:18:51,0,all_cleaned,unknown
Boris Dongarov,1,review app super aggressive ad seem specific aliexpress recently probably shein im referring aliexpress app website opening automatically playing game using app without warning user interaction need stop,2026-03-06 16:23:40,0,all_cleaned,unknown
Cam & Family,5,ali great app almost anything need item purchased exactly asked wanted last longtime,2026-03-06 16:21:07,0,all_cleaned,unknown
Anthony Bawa Lemissah,5,fast delivery satisfying ive never disappointed aliexpress keep good work,2026-03-06 15:01:38,0,all_cleaned,unknown
paul alibone,1,problem ali express item sent time order cancelled 2 week placing order poor tracking update childish promotion making ali express bad temu dont use tired pop offer constantly,2026-03-06 14:49:43,4,all_cleaned,unknown
Brandi McDowell,5,love shop,2026-03-06 12:11:21,0,all_cleaned,unknown
Moses Kuyoro,1,dont ever buy app seller fraudulent,2026-03-06 12:01:28,0,all_cleaned,unknown
Oarabile Malate,1,4 month havent received package,2026-03-06 11:39:41,0,all_cleaned,unknown
Zied,1,edit already contacted customer service countless time wa waste time unhelpful app getting worse every day complicated uncomfortable difficult get discount mention annoying bug error app notably world tour go mission immediately turn loop 5 level rush hour every task lot talk cant say everything review ill give lowest review sorry,2026-03-06 11:19:18,2,all_cleaned,unknown
Ivan Lo,5,first time using aliexpress bought old laptop battery quick shipping cheap price surprisingly premium package product quality,2026-03-06 10:54:31,0,all_cleaned,unknown
deli X,1,lie price price look great try check price skyrocket,2026-03-06 10:52:55,0,all_cleaned,unknown
Micaelrm,1,good cheap stuff u buy expensive one item defective scam u u get refund even 30days policy,2026-03-06 10:40:06,0,all_cleaned,unknown
David,1,dont install app lying doesnt respect protocol chinese,2026-03-06 10:39:25,0,all_cleaned,unknown
Edward Dibartolo,1,packige dident come ive bean scamed whant 30 damage whant call aliexpress find self warning dont buy thing get scamed noy get packige sead bean delivered wast money,2026-03-06 09:39:39,0,all_cleaned,unknown
Lauri Koivu,1,aliexpress used work well nowadays aliexpress doe follow rule end paying faulty advertised product recommend temu,2026-03-06 09:33:19,5,all_cleaned,unknown
Mudiwa Sheltoniey Dekeshe,5,best app ever one never disappoint,2026-03-06 09:08:38,0,all_cleaned,unknown
mohamed zahran,1,wa best app shopping online good price compared others fast shipping sri lanka added tax everything price high compared local market platform doesnt charge extra tax,2026-03-06 08:38:54,4,all_cleaned,unknown
tanya wagenaar,1,ordered 3 x packet specific item apparently order wa split 2 parcel received first parcel 1 packet trying almost 10 day locate second missing parcel going back forth seller courier applied aliexpress refund missing item wa declined despite proof submitted dont waste time money reliable far cheaper platform,2026-03-06 08:13:10,2,all_cleaned,unknown
Jaselin C,5,great shopping experience,2026-03-06 07:32:47,0,all_cleaned,unknown
John Arcese,1,every order doesnt item purchased stock getting worse every day,2026-03-06 06:09:57,0,all_cleaned,unknown
Tyler Mitchell,1,best place buy chinese counterfeit full price,2026-03-06 06:09:55,0,all_cleaned,unknown
Tara Seranus,5,awesome,2026-03-06 05:46:17,0,all_cleaned,unknown
christolene jaftha,1,bought a25 clear pouch glass 1 purchase wa january 1 feb dont know happened account cant find previous account order lost trace disappointed ordered hope come,2026-03-06 05:43:17,0,all_cleaned,unknown
Brent Canterbury,3,ive selected 3 star bc placed 1st order received yet good quality add two,2026-03-06 05:33:48,0,all_cleaned,unknown
A Google user,5,edit issue 20192020 response 67 year late get scamed wa dimond member purchased hundred item however since 2019 received 1 40 order ali refeused help lost 100 dollar even freebie cost 20 joke free cost normally would disappointed scam site playing dont protect customer looking alternative site save money avoid,2026-03-06 04:54:27,3,all_cleaned,unknown
Daryl Arndt,1,order could filledwaiting refund order wa canceled site joke seller say item stock ha item sold higher price nowwe see get refund,2026-03-06 03:51:12,0,all_cleaned,unknown
Dave Wurz,3,user friendly beat ytemu,2026-03-06 03:30:38,0,all_cleaned,unknown
I AM LIMITLESS,1,scam tell problem item try get pay triple item account beware,2026-03-06 03:16:15,0,all_cleaned,unknown
Jt,1,ill stick shein shopping site headache deal,2026-03-06 03:08:47,0,all_cleaned,unknown
T Bramble,1,bundle discount showing glitch month click bundle section show price item normal price bundle discount price use desktop website want bundle discounted price annoying please fix,2026-03-06 02:44:58,0,all_cleaned,unknown
MrEdinLaw (MrEdinLaw),1,bad refund policy even seller admits mistake refund forgot mention sent video opening package denied refund,2026-03-06 00:43:09,1,all_cleaned,unknown
Gabriel Frost,1,downloaded app see hype dont trust low price deleted app im still bombarded add tube even blocking several dont get want constant add,2026-03-06 00:18:42,0,all_cleaned,unknown
Woody O Vazco,1,app scam dont buy whit first package wa stuck 10 day custom requested refund moved package past others carrier always showed proof whit picture delivery last package show delivered front door never requested refund said ho speed request making wait time scam scam scam,2026-03-06 00:15:35,0,all_cleaned,unknown
Jeff Cumberlin,1,app keep installing without permission big red flag,2026-03-05 23:15:45,0,all_cleaned,unknown
DAVID RICHARDS,1,bought medical scooter 50 3 year ago avail receive refund wa wife cheap aholes,2026-03-05 23:15:10,0,all_cleaned,unknown
Harley Molson,2,took account away wa good first end terrible dont know package even coming get back money,2026-03-05 23:06:27,0,all_cleaned,unknown
Keith Glasgow,1,received product 3 month bother several time day yet get product act send product need,2026-03-05 22:18:30,0,all_cleaned,unknown
Igor C. Alonso Rocha,1,não caiam nessa enganação de moedas e diamante não é igual shoppe que é honesta diamante e moedas inúteis te lev crer que você vai ter descontos fim descontos são pífios fique de olho na validade cupons e créditos eles não avisam quando expira,2026-03-05 22:12:35,0,all_cleaned,unknown
Tanya Nicole,5,favorite app plus game earn coin shop love take time learn work game coin worth meand fun one important thing pay attention review product actual digital store seller individually give try youll love,2026-03-05 19:23:25,25,all_cleaned,unknown
Nicole Stanton,1,price change checkout uninstalled app,2026-03-05 17:26:15,0,all_cleaned,unknown
Nimusiima Trussy,5,changed mind ali express rock,2026-03-05 17:23:09,1,all_cleaned,unknown
AL,1,search result often include many irrelevant item many relevant one arent actually available try add cart wasting lot time adding 7 item none coupon advertised u week worked said wasnt valid region even though wa u make matter worse checkout order confirmed payment failed discount supposedly expired within 5 min took pay,2026-03-05 17:19:02,2,all_cleaned,unknown
Tana Wright,1,buying small thing issue buying furniture bigger thing hassle either wait month tell stock cant ship address delivered missing part furniture use site trinket cause rest waste time youre purchasing usa,2026-03-05 17:16:49,1,all_cleaned,unknown
William Appleget,5,watch builder site,2026-03-05 16:30:01,0,all_cleaned,unknown
Sidono Hambayi,4,good far,2026-03-05 14:13:59,0,all_cleaned,unknown
Amanda Albertson,1,got order time 2 product stop working one day using refund 1 fair order anything else company,2026-03-05 13:26:37,0,all_cleaned,unknown
chikara persaud,1,promotional discount scam apply go check customer service help either simply lie say expired despite promotion clearly still showing effect,2026-03-05 12:34:22,0,all_cleaned,unknown
Rosan Asaraf,4,good,2026-03-05 12:31:05,0,all_cleaned,unknown
Carl Kaufman,4,new update added passkey love yet add passkey cant even use login whats point,2026-03-05 12:22:26,0,all_cleaned,unknown
Rick Chant,1,broken beast merge bos game freeze clicking deliver delivered item disappear reward issued feeling little robbed giving aliexpress time data without receiving fair reward,2026-03-05 12:17:58,1,all_cleaned,unknown
Diego Garcia,1,discount coin page longer work,2026-03-05 11:58:59,0,all_cleaned,unknown
James,1,item wa late wa overseas delivery wa attempted way back seller aliexpress far making go appeal appeal claim local post office even though provided statement post office way back havent provided evidence local post office despite claim,2026-03-05 11:56:06,0,all_cleaned,unknown
Shahidalikhushik,5,ok,2026-03-05 11:49:01,0,all_cleaned,unknown
Marko Popovic,1,disaster decided collect order different sender one order send causing value single order high thus pay import tax ttaxes good expensive would shop serbia never use aliexpress,2026-03-05 11:43:19,0,all_cleaned,unknown
Ken Elliott,1,ayear ha passed still zeeo 2510 zero star prize draw confidence trick misleading avoid zero star 2110 worst thing fake prompted top search sale updated prize draw huge disappointment time wasted prize still lock 69 frozen crash regularly since prize draw update broken like eva help,2026-03-05 11:40:04,12,all_cleaned,unknown
Vlad True,2,возникли проблемы со входом потом с данными в моем аккаунте у меня пропала вся информация о покупках и я не вижу трекинги служба поддержки отреагировала на мое обращение потом начали давать бесполезные советы о чистке браузера и как получить посылки в моем отделении трекинги и информация где и что купил утеряны сказали что больше не могут ничего сделать 3 недели я на нервах ждал дойдут ли посылки дошли связь с продавцами так и не восстановили только давали циклические отмазки,2026-03-05 11:27:02,0,all_cleaned,unknown
