userName,score,content,at,thumbsUpCount,source,app
Fractal Codex,1,no way to view a complete order only individual item is this a joke,2026-03-08 08:14:27,0,ali-express_reviews,unknown
Karel Zegers,3,mostly very good but the advertising behaviour of some seller is pretty bad advertising product for a price which when actually ordered change to a much higher cost example are mitutoyo digimatic vernier most memory card seller and others no reponse to query or request for explanation very shady behaviour and not very well dealt with by aliexpress when complained about very disappointing of an otherwise good site,2026-03-08 07:27:35,0,ali-express_reviews,unknown
De P,1,i consistently got a pop up saying there wa an error and my order could not be completed contacting customer service did not help a i just kept getting sent in circle,2026-03-08 06:01:26,1,ali-express_reviews,unknown
Gorebox gaming yt,5,very very cheap and almost all item have free shipping tho shipping time could be faster,2026-03-08 05:43:35,0,ali-express_reviews,unknown
a7med_fix,1,the take my item for returned then refund but unfortunately first they take item then refuse to refund they cheating unfortunately very bad customer service and my money 1050 usd dollar gone i will not give them all my life,2026-03-08 05:00:26,0,ali-express_reviews,unknown
Yamileth Vides,1,muy mal experiencia con esta app no te permite hacer ningún retorno ni aunque el cliente tenga la razón yo ordene do vestido de quinceañera y me enviaron algo totalmente diferente a lo que ofrece yo le envie fotos y pruebas de lo que estaba diciendo y ni aun asi me dieron la autorización para devolver los vestido asi que me toco quedarme con ellos solo malgaste mi dinero en esta app mi calificación para alixpress e de cero,2026-03-08 04:36:45,0,ali-express_reviews,unknown
Hjbihb Bjhbihb,1,app crash when i search,2026-03-08 04:26:43,0,ali-express_reviews,unknown
Hazator,1,there no new suggestionsif u ever search or click on one product itll haunt u forever in the recommendation and everything related to it would be throwed at u even if u uninterest them,2026-03-08 04:26:35,1,ali-express_reviews,unknown
Pedram Rezaeian,1,this app is a fraud with unmatched price i approved with 38 and i end up with 48 the shipping time take age and now they are charging 10 tax a well it wa my third time and definitely the last time i ordered something from this app ill make sure nobody else that i know make the same mistake unreliable unworthy of time misleading price meanwhile i put the quality aside,2026-03-08 04:15:44,0,ali-express_reviews,unknown
Kim Barber,5,very good so far,2026-03-08 04:08:52,0,ali-express_reviews,unknown
Bennett Woodsum,2,i am mad it said my total wa 2 dollar and i wa charged 10 i am mad,2026-03-08 02:37:57,0,ali-express_reviews,unknown
Luis Arroyos,4,working great so far,2026-03-08 02:12:34,0,ali-express_reviews,unknown
Davnar Ragnar,1,this app is either broken or designed to deliberately deceive customer i spent some time building a bundle checked the list and went ahead with the purchase only to find most item had disappeared leaving only 10 poorer quality item for the same purchase price i had been given for 20 item no way to trace the transaction or see any itemised receipt after purchase if you must deal with ali express do it via their website on a secure browser do not install this app,2026-03-08 02:01:10,0,ali-express_reviews,unknown
Jasmine Morris,5,awesome,2026-03-08 01:32:57,0,ali-express_reviews,unknown
Roeleen Bloemhof,2,i am not spanish all email come in spanish it is very annoying nothing happens following and doing what you said,2026-03-08 00:34:54,0,ali-express_reviews,unknown
Delislav Asparuhov,1,too much notification and spam,2026-03-07 21:51:08,1,ali-express_reviews,unknown
Irina kalpacka,5,страхотно,2026-03-07 21:45:13,0,ali-express_reviews,unknown
Billy Pierce,1,no good,2026-03-07 20:57:37,0,ali-express_reviews,unknown
Juan Roldan,1,sucked too many ad buggy super hard to stop from sending email everything take forever to arrive also you might find a 5 dollar item but with 20 dollar shipping so yeah kinda useless,2026-03-07 20:31:42,1,ali-express_reviews,unknown
Mairaj Aslam,2,high tax other app are without tax disappointed,2026-03-07 20:22:13,0,ali-express_reviews,unknown
Andy Nisbet,1,massively reduce the pointless animation nobody want them and theyre not necessary they make using the app an endurance rather than an enjoyment,2026-03-07 18:45:13,1,ali-express_reviews,unknown
Kandis Nikol Marek (BATMAN),2,why are yall making your app like temu just dont be so much like them that you cant just order what you want and thats it we dont need anymore apps like temu temu suck dont be temu,2026-03-07 18:30:10,1,ali-express_reviews,unknown
J R,3,great thing for cheap the only thing that suck is delivery if you live in a building they leave it on the lobby floor for anyone to take it not in front of your door,2026-03-07 16:47:47,0,ali-express_reviews,unknown
parky,1,scammer who refuse to refund you when they make a shipping error in the uk for your own sanity do not choose locker delivery at checkout instead tell evri to deliver to a locker when they send you the email otherwise aliexpress might send your stuff to a different courier who will then be unable to deliver to evris locker and you will be unable to get a refund from these scammer edit contact the help centre what do you think ive been trying to do for the past week,2026-03-07 16:18:37,1,ali-express_reviews,unknown
Simon Jewry,1,rubbish this is a scam app you will get burnt i didnt want to give it one star but not able seems stupid so no star,2026-03-07 16:13:24,1,ali-express_reviews,unknown
FRITOSPORT,1,scammer and fraud they will protect a seller store that never ship your product they provide fake tracking number and their senior team will never help you get your refund for an item that is never delivered you can provide all of the proof and yet they will never help you at all this company doesnt honor their 20day or refund rule stay away from these thief,2026-03-07 15:46:25,1,ali-express_reviews,unknown
Adam,1,i paid the 3 for 90p deal and the delivery driver put it in my bin without a notice they have refunded my the 90p but i cant get anything with it im asking to get the bundledeal back,2026-03-07 15:29:54,0,ali-express_reviews,unknown
Marie Barrow,4,great app with great product,2026-03-07 14:57:35,0,ali-express_reviews,unknown
Nwaneri Chrisbless,1,it just the delivery tracking process for me especially electronics or gadget coming from china very terrible at time even the tracking update stop updating you their customer service know nothing youll be in the dark for week with no information about your order whereabouts or condition yeah i understand delivery time varies buh at least just fv ck ing keep me updated sometimes i do feel like uninstalling the app and then stick to temu,2026-03-07 13:45:51,0,ali-express_reviews,unknown
Muhammadu Abubakar abdu,5,this is a good app for order the thing that you are doing,2026-03-07 09:49:17,0,ali-express_reviews,unknown
Great Mogbey,4,it agood app for buy old thing buy ha high shipping fee,2026-03-07 09:20:04,0,ali-express_reviews,unknown
Delawno Allen,5,personally this app ha been very reliable i really like the selection of item they are affordable and exceeded my expectation on my first order overall it is a wonderful app,2026-03-07 08:17:18,0,ali-express_reviews,unknown
CLEAVER SAMAKAYI,2,improve african service not a good app to use if you are ordering from africa also stop sending ad in my email,2026-03-07 06:58:50,1,ali-express_reviews,unknown
Chris Diera,1,they gave me a broken mess toy black suit action figure,2026-03-07 06:42:54,0,ali-express_reviews,unknown
Trevor Thornborough,3,a very complicated device or system to follow at time but the most annoying part is contant repeatitive mailing and including immediately straight after you finished ordering before you get the good theyre trying to encourage more purchase from you damn annoying,2026-03-07 05:47:56,0,ali-express_reviews,unknown
GalaxyA05s,5,5stars,2026-03-07 05:08:31,0,ali-express_reviews,unknown
Mark KERR,5,easy to navigate,2026-03-07 03:48:09,0,ali-express_reviews,unknown
